Date,Name,Amount,Analysis_Status,Exclusion_Reason,Category,Source,Type,Status,Date_parsed,Month,MonthName,MonthNum
08/07/2025,MCDONALD'S F27377,-4.88,Included (True Spend),,Fast Food,Business/Main,General Authorization,Completed,2025-08-07,2025-08,August,8
08/07/2025,JC DELI & GRILL,-3.11,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,General Authorization,Pending,2025-08-07,2025-08,August,8
08/07/2025,PayPal,-3.11,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,Account Hold for Open Authorization,Pending,2025-08-07,2025-08,August,8
08/07/2025,PayPal,-2.72,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,Account Hold for Open Authorization,Pending,2025-08-07,2025-08,August,8
08/07/2025,PayPal,13.27,Excluded,Money In / Refund,Excluded,Business/Main,Reversal of General Account Hold,Completed,2025-08-07,2025-08,August,8
08/07/2025,PayPal,4.88,Excluded,Money In / Refund,Excluded,Business/Main,Reversal of General Account Hold,Completed,2025-08-07,2025-08,August,8
08/07/2025,PayPal,8.0,Excluded,Money In / Refund,Excluded,Business/Main,Reversal of General Account Hold,Completed,2025-08-07,2025-08,August,8
08/07/2025,Aizihaer Tuerxuntuoheti,97.01,Excluded,Money In / Refund,Excluded,Business/Main,Mobile Payment,Completed,2025-08-07,2025-08,August,8
08/07/2025,,100.0,Excluded,Money In / Refund,Excluded,Personal,General Card Deposit,Completed,2025-08-07,2025-08,August,8
08/07/2025,PayPal,-5.0,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,Account Hold for Open Authorization,Pending,2025-08-07,2025-08,August,8
08/07/2025,MCDONALD'S F27377,-4.88,Included (True Spend),,Fast Food,Business/Main,General PayPal Debit Card Transaction,Completed,2025-08-07,2025-08,August,8
08/07/2025,AT&T 7875 7875,-5.0,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,General Authorization,Pending,2025-08-07,2025-08,August,8
08/07/2025,SEPHORA BROOKLYN,-34.84,Included (True Spend),,Dining/Restaurants,Business/Main,General PayPal Debit Card Transaction,Completed,2025-08-07,2025-08,August,8
08/07/2025,CHICK-FIL-A #04881,-13.27,Included (True Spend),,Fast Food,Business/Main,General PayPal Debit Card Transaction,Completed,2025-08-07,2025-08,August,8
08/07/2025,PayPal,-5.91,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,Account Hold for Open Authorization,Pending,2025-08-07,2025-08,August,8
08/07/2025,REB NYC,-100.0,Excluded,Transfer / Noise,Excluded,Personal,Mobile Payment,Completed,2025-08-07,2025-08,August,8
08/07/2025,DD *DOORDASH XIANFAMOU,-19.11,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,General Authorization,Pending,2025-08-07,2025-08,August,8
08/07/2025,PayPal,-19.11,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,Account Hold for Open Authorization,Pending,2025-08-07,2025-08,August,8
08/07/2025,SHELL,-15.0,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,General Authorization,Pending,2025-08-07,2025-08,August,8
08/07/2025,PayPal,-15.0,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,Account Hold for Open Authorization,Pending,2025-08-07,2025-08,August,8
08/07/2025,CHICK-FIL-A #04881,-13.27,Included (True Spend),,Fast Food,Business/Main,General Authorization,Completed,2025-08-07,2025-08,August,8
08/07/2025,PayPal,-8.0,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,Account Hold for Open Authorization,Pending,2025-08-07,2025-08,August,8
08/07/2025,SQ *HENA350INC,-8.0,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,General Authorization,Pending,2025-08-07,2025-08,August,8
08/07/2025,SQ *HENA350INC,-8.0,Included (True Spend),,Dining/Restaurants,Business/Main,General PayPal Debit Card Transaction,Completed,2025-08-07,2025-08,August,8
08/07/2025,MCDONALD'S F3375,-5.91,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,General Authorization,Pending,2025-08-07,2025-08,August,8
08/06/2025,REB NYC,-10.0,Excluded,Transfer / Noise,Excluded,Personal,Mobile Payment,Completed,2025-08-06,2025-08,August,8
08/06/2025,DM 561,-3.12,Included (True Spend),,Other/Uncategorized,Business/Main,General Authorization,Completed,2025-08-06,2025-08,August,8
08/06/2025,Darnell Williams,-5.0,Included (True Spend),,Other/Uncategorized,Business/Main,Mobile Payment,Completed,2025-08-06,2025-08,August,8
08/06/2025,RAINBOW STATION,-9.99,Included (True Spend),,Other/Uncategorized,Business/Main,General Authorization,Completed,2025-08-06,2025-08,August,8
08/06/2025,RAINBOW STATION,-9.99,Included (True Spend),,Other/Uncategorized,Business/Main,General PayPal Debit Card Transaction,Completed,2025-08-06,2025-08,August,8
08/06/2025,DM 561,-3.12,Included (True Spend),,Other/Uncategorized,Business/Main,General PayPal Debit Card Transaction,Completed,2025-08-06,2025-08,August,8
08/06/2025,CHICK-FIL-A #05646,-14.86,Included (True Spend),,Fast Food,Business/Main,General Authorization,Completed,2025-08-06,2025-08,August,8
08/06/2025,CHICK-FIL-A #05646,-14.86,Included (True Spend),,Fast Food,Business/Main,General PayPal Debit Card Transaction,Completed,2025-08-06,2025-08,August,8
08/06/2025,Darnell Williams,-95.0,Included (True Spend),,Other/Uncategorized,Business/Main,Mobile Payment,Completed,2025-08-06,2025-08,August,8
08/06/2025,REB NYC,-100.0,Excluded,Transfer / Noise,Excluded,Personal,Mobile Payment,Completed,2025-08-06,2025-08,August,8
08/06/2025,JC DELI & GRILL,-3.11,Included (True Spend),,Grocery/Daily,Business/Main,General Authorization,Completed,2025-08-06,2025-08,August,8
08/06/2025,JC DELI & GRILL,-3.11,Included (True Spend),,Grocery/Daily,Business/Main,General PayPal Debit Card Transaction,Completed,2025-08-06,2025-08,August,8
08/06/2025,PayPal,3.12,Excluded,Money In / Refund,Excluded,Business/Main,Reversal of General Account Hold,Completed,2025-08-06,2025-08,August,8
08/06/2025,,1.97,Excluded,Non-Finalized (Status: Denied),Excluded,Business/Main,General Card Deposit,Denied,2025-08-06,2025-08,August,8
08/06/2025,PayPal,14.86,Excluded,Money In / Refund,Excluded,Business/Main,Reversal of General Account Hold,Completed,2025-08-06,2025-08,August,8
08/06/2025,,100.0,Excluded,Money In / Refund,Excluded,Personal,General Card Deposit,Completed,2025-08-06,2025-08,August,8
08/06/2025,Aizihaer Tuerxuntuoheti,97.01,Excluded,Money In / Refund,Excluded,Business/Main,Mobile Payment,Completed,2025-08-06,2025-08,August,8
08/06/2025,PayPal,3.11,Excluded,Money In / Refund,Excluded,Business/Main,Reversal of General Account Hold,Completed,2025-08-06,2025-08,August,8
08/06/2025,,26.57,Excluded,Non-Finalized (Status: Denied),Excluded,Personal,General Card Deposit,Denied,2025-08-06,2025-08,August,8
08/06/2025,,28.7,Excluded,Non-Finalized (Status: Denied),Excluded,Personal,General Card Deposit,Denied,2025-08-06,2025-08,August,8
08/06/2025,,10.0,Excluded,Money In / Refund,Excluded,Personal,General Card Deposit,Completed,2025-08-06,2025-08,August,8
08/06/2025,PayPal,9.99,Excluded,Money In / Refund,Excluded,Business/Main,Reversal of General Account Hold,Completed,2025-08-06,2025-08,August,8
08/06/2025,Aizihaer Tuerxuntuoheti,9.7,Excluded,Money In / Refund,Excluded,Business/Main,Mobile Payment,Completed,2025-08-06,2025-08,August,8
08/05/2025,Aizihaer Tuerxuntuoheti,-20.0,Excluded,Transfer / Noise,Excluded,Business/Main,Mobile Payment,Completed,2025-08-05,2025-08,August,8
08/05/2025,MCDONALD'S F3375,-13.05,Included (True Spend),,Fast Food,Business/Main,General Authorization,Completed,2025-08-05,2025-08,August,8
08/05/2025,MCDONALD'S F3375,-13.05,Included (True Spend),,Fast Food,Business/Main,General PayPal Debit Card Transaction,Completed,2025-08-05,2025-08,August,8
08/05/2025,PayPal,-13.27,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,Account Hold for Open Authorization,Pending,2025-08-05,2025-08,August,8
08/05/2025,CHICK-FIL-A #04881,-13.27,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,General Authorization,Pending,2025-08-05,2025-08,August,8
08/05/2025,VESTA  *AT&T PREPAID,-16.27,Included (True Spend),,Phone/Utilities,Business/Main,General PayPal Debit Card Transaction,Completed,2025-08-05,2025-08,August,8
08/05/2025,VESTA  *AT&T PREPAID,-16.27,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,General Authorization,Pending,2025-08-05,2025-08,August,8
08/05/2025,PayPal,-16.27,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,Account Hold for Open Authorization,Pending,2025-08-05,2025-08,August,8
08/05/2025,JC DELI AND -355314,-19.39,Included (True Spend),,Grocery/Daily,Personal,PayPal Debit Card Withdrawal to ATM,Completed,2025-08-05,2025-08,August,8
08/05/2025,JC DELI & GRILL,-3.11,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,General Authorization,Pending,2025-08-05,2025-08,August,8
08/05/2025,US MOBILE,-25.0,Included (True Spend),,Transportation,Business/Main,General PayPal Debit Card Transaction,Completed,2025-08-05,2025-08,August,8
08/05/2025,US MOBILE,-25.0,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,General Authorization,Pending,2025-08-05,2025-08,August,8
08/05/2025,PayPal,-25.0,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,Account Hold for Open Authorization,Pending,2025-08-05,2025-08,August,8
08/05/2025,108 COLUMBIA SMOKE SHO,-25.99,Included (True Spend),,Other/Uncategorized,Business/Main,General Authorization,Completed,2025-08-05,2025-08,August,8
08/05/2025,108 COLUMBIA SMOKE SHO,-25.99,Included (True Spend),,Other/Uncategorized,Business/Main,General PayPal Debit Card Transaction,Completed,2025-08-05,2025-08,August,8
08/05/2025,EXXON 315 W. 96 SERVIC,-30.0,Included (True Spend),,Transportation,Business/Main,General Authorization,Completed,2025-08-05,2025-08,August,8
08/05/2025,EXXON 315 W. 96 SERVIC,-30.0,Included (True Spend),,Transportation,Business/Main,General PayPal Debit Card Transaction,Completed,2025-08-05,2025-08,August,8
08/05/2025,REB NYC,-100.0,Excluded,Transfer / Noise,Excluded,Personal,Mobile Payment,Completed,2025-08-05,2025-08,August,8
08/05/2025,RAINBOW STATION,-9.99,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,General Authorization,Pending,2025-08-05,2025-08,August,8
08/05/2025,PayPal,-9.99,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,Account Hold for Open Authorization,Pending,2025-08-05,2025-08,August,8
08/05/2025,REB NYC,20.0,Excluded,Money In / Refund,Excluded,Personal,Mobile Payment,Completed,2025-08-05,2025-08,August,8
08/05/2025,MCDONALD'S F27377,-4.88,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,General Authorization,Pending,2025-08-05,2025-08,August,8
08/05/2025,PayPal,3.95,Excluded,Money In / Refund,Excluded,Business/Main,Reversal of General Account Hold,Completed,2025-08-05,2025-08,August,8
08/05/2025,,100.0,Excluded,Money In / Refund,Excluded,Personal,General Card Deposit,Completed,2025-08-05,2025-08,August,8
08/05/2025,Aizihaer Tuerxuntuoheti,97.01,Excluded,Money In / Refund,Excluded,Business/Main,Mobile Payment,Completed,2025-08-05,2025-08,August,8
08/05/2025,PayPal,30.0,Excluded,Money In / Refund,Excluded,Business/Main,Reversal of General Account Hold,Completed,2025-08-05,2025-08,August,8
08/05/2025,PayPal,25.99,Excluded,Money In / Refund,Excluded,Business/Main,Reversal of General Account Hold,Completed,2025-08-05,2025-08,August,8
08/05/2025,PayPal,-4.88,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,Account Hold for Open Authorization,Pending,2025-08-05,2025-08,August,8
08/05/2025,PayPal,16.27,Excluded,Money In / Refund,Excluded,Business/Main,Reversal of General Account Hold,Completed,2025-08-05,2025-08,August,8
08/05/2025,PayPal,13.05,Excluded,Money In / Refund,Excluded,Business/Main,Reversal of General Account Hold,Completed,2025-08-05,2025-08,August,8
08/05/2025,PayPal,25.0,Excluded,Money In / Refund,Excluded,Business/Main,Reversal of General Account Hold,Completed,2025-08-05,2025-08,August,8
08/05/2025,REB NYC,1.49,Excluded,Money In / Refund,Excluded,Personal,Mobile Payment,Completed,2025-08-05,2025-08,August,8
08/05/2025,PayPal,-3.11,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,Account Hold for Open Authorization,Pending,2025-08-05,2025-08,August,8
08/05/2025,PayPal,-3.12,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,Account Hold for Open Authorization,Pending,2025-08-05,2025-08,August,8
08/05/2025,DM 561,-3.12,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,General Authorization,Pending,2025-08-05,2025-08,August,8
08/05/2025,DM 561,-3.95,Included (True Spend),,Other/Uncategorized,Business/Main,General Authorization,Completed,2025-08-05,2025-08,August,8
08/05/2025,DM 561,-3.95,Included (True Spend),,Other/Uncategorized,Business/Main,General PayPal Debit Card Transaction,Completed,2025-08-05,2025-08,August,8
08/05/2025,Aizihaer Tuerxuntuoheti,-1.49,Excluded,Transfer / Noise,Excluded,Business/Main,Mobile Payment,Completed,2025-08-05,2025-08,August,8
08/04/2025,PayPal,-13.05,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,Account Hold for Open Authorization,Pending,2025-08-04,2025-08,August,8
08/04/2025,Queensboro Car Wash,-23.94,Included (True Spend),,Other/Uncategorized,Business/Main,General Authorization,Completed,2025-08-04,2025-08,August,8
08/04/2025,REB NYC,-15.0,Excluded,Transfer / Noise,Excluded,Personal,Mobile Payment,Completed,2025-08-04,2025-08,August,8
08/04/2025,CHICK-FIL-A #05646,-14.86,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,General Authorization,Pending,2025-08-04,2025-08,August,8
08/04/2025,PayPal,-14.86,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,Account Hold for Open Authorization,Pending,2025-08-04,2025-08,August,8
08/04/2025,JC DELI & GRILL,-6.22,Included (True Spend),,Grocery/Daily,Business/Main,General PayPal Debit Card Transaction,Completed,2025-08-04,2025-08,August,8
08/04/2025,CHICK-FIL-A #04141,-11.54,Included (True Spend),,Fast Food,Business/Main,General PayPal Debit Card Transaction,Completed,2025-08-04,2025-08,August,8
08/04/2025,CHICK-FIL-A #04141,-11.54,Included (True Spend),,Fast Food,Business/Main,General Authorization,Completed,2025-08-04,2025-08,August,8
08/04/2025,JC DELI & GRILL,-6.22,Included (True Spend),,Grocery/Daily,Business/Main,General Authorization,Completed,2025-08-04,2025-08,August,8
08/04/2025,108 COLUMBIA SMOKE SHO,-25.99,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,General Authorization,Pending,2025-08-04,2025-08,August,8
08/04/2025,Queensboro Car Wash,-23.94,Included (True Spend),,Other/Uncategorized,Business/Main,General PayPal Debit Card Transaction,Completed,2025-08-04,2025-08,August,8
08/04/2025,PayPal,-25.99,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,Account Hold for Open Authorization,Pending,2025-08-04,2025-08,August,8
08/04/2025,PayPal,-29.99,Excluded,Non-Finalized (Status: Pending),Excluded,Personal,Account Hold for Open Authorization,Pending,2025-08-04,2025-08,August,8
08/04/2025,PADDLE.NET* IMAZING,-29.99,Included (True Spend),,Other/Uncategorized,Personal,General PayPal Debit Card Transaction,Completed,2025-08-04,2025-08,August,8
08/04/2025,PADDLE.NET* IMAZING,-29.99,Excluded,Non-Finalized (Status: Pending),Excluded,Personal,General Authorization,Pending,2025-08-04,2025-08,August,8
08/04/2025,PayPal,-30.0,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,Account Hold for Open Authorization,Pending,2025-08-04,2025-08,August,8
08/04/2025,EXXON 315 W. 96 SERVIC,-30.0,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,General Authorization,Pending,2025-08-04,2025-08,August,8
08/04/2025,Aizihaer Tuerxuntuoheti,-30.0,Excluded,Transfer / Noise,Excluded,Business/Main,Mobile Payment,Completed,2025-08-04,2025-08,August,8
08/04/2025,Nike US Stores,-55.0,Included (True Spend),,Retail/Shopping,Business/Main,General Authorization,Completed,2025-08-04,2025-08,August,8
08/04/2025,Nike US Stores,-55.0,Included (True Spend),,Retail/Shopping,Business/Main,General PayPal Debit Card Transaction,Completed,2025-08-04,2025-08,August,8
08/04/2025,Hilton Brooklyn,-283.99,Included (True Spend),,Other/Uncategorized,Business/Main,General Authorization,Completed,2025-08-04,2025-08,August,8
08/04/2025,Hilton Brooklyn,-283.99,Included (True Spend),,Other/Uncategorized,Business/Main,General PayPal Debit Card Transaction,Completed,2025-08-04,2025-08,August,8
08/04/2025,SQ *DIVINE SNACKS,-4.5,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,General Authorization,Pending,2025-08-04,2025-08,August,8
08/04/2025,PayPal,-4.5,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,Account Hold for Open Authorization,Pending,2025-08-04,2025-08,August,8
08/04/2025,MCDONALD'S F3375,-13.05,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,General Authorization,Pending,2025-08-04,2025-08,August,8
08/04/2025,SQ *DIVINE SNACKS,-4.5,Included (True Spend),,Dining/Restaurants,Business/Main,General PayPal Debit Card Transaction,Completed,2025-08-04,2025-08,August,8
08/04/2025,PayPal,6.22,Excluded,Money In / Refund,Excluded,Business/Main,Reversal of General Account Hold,Completed,2025-08-04,2025-08,August,8
08/04/2025,DM 561,-3.95,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,General Authorization,Pending,2025-08-04,2025-08,August,8
08/04/2025,,100.0,Excluded,Non-Finalized (Status: Denied),Excluded,Personal,General Card Deposit,Denied,2025-08-04,2025-08,August,8
08/04/2025,PayPal,55.0,Excluded,Money In / Refund,Excluded,Business/Main,Reversal of General Account Hold,Completed,2025-08-04,2025-08,August,8
08/04/2025,,50.0,Excluded,Non-Finalized (Status: Denied),Excluded,Personal,General Card Deposit,Denied,2025-08-04,2025-08,August,8
08/04/2025,REB NYC,30.0,Excluded,Money In / Refund,Excluded,Personal,Mobile Payment,Completed,2025-08-04,2025-08,August,8
08/04/2025,PayPal,29.99,Excluded,Money In / Refund,Excluded,Personal,Reversal of General Account Hold,Completed,2025-08-04,2025-08,August,8
08/04/2025,PayPal,23.94,Excluded,Money In / Refund,Excluded,Business/Main,Reversal of General Account Hold,Completed,2025-08-04,2025-08,August,8
